Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.76E+03,2.77E+03,0,0,0,0
SPX US 3/16/2018 C500 Index,500,2.26E+03,2269,0,0,25,25
SPX US 3/16/2018 C600 Index,600,2.16E+03,2.17E+03,0,0,24,25
SPX US 3/16/2018 C700 Index,700,2062,2.07E+03,0,0,24,25
SPX US 3/16/2018 C800 Index,800,1.96E+03,1.97E+03,0,0,24,25
SPX US 3/16/2018 C900 Index,900,1.86E+03,1.87E+03,0,0,24,25
SPX US 3/16/2018 C1000 Index,1000,1.76E+03,1.77E+03,0,0,24,25
SPX US 3/16/2018 C1100 Index,1100,1.66E+03,1.67E+03,0,0,24,25
SPX US 3/16/2018 C1200 Index,1200,1.56E+03,1.57E+03,0,0,24,25
SPX US 3/16/2018 C1225 Index,1225,1537,1.54E+03,0,0,24,25
SPX US 3/16/2018 C1250 Index,1250,1.51E+03,1.52E+03,0,0,24,25
SPX US 3/16/2018 C1275 Index,1275,1.49E+03,1.49E+03,0,0,24,25
SPX US 3/16/2018 C1300 Index,1300,1.46E+03,1.47E+03,0,0,24,25
SPX US 3/16/2018 C1325 Index,1325,1.44E+03,1.44E+03,0,0,25,24
SPX US 3/16/2018 C1350 Index,1350,1.41E+03,1.42E+03,0,0,25,24
SPX US 3/16/2018 C1375 Index,1375,1.39E+03,1.39E+03,0,0,25,24
SPX US 3/16/2018 C1400 Index,1400,1362,1.37E+03,0,0,25,24
SPX US 3/16/2018 C1425 Index,1425,1337,1.34E+03,0,0,25,24
SPX US 3/16/2018 C1450 Index,1450,1312,1.32E+03,0,0,25,24
SPX US 3/16/2018 C1475 Index,1475,1287,1.29E+03,0,0,25,24
SPX US 3/16/2018 C1500 Index,1500,1.26E+03,1.27E+03,0,0,25,24
SPX US 3/16/2018 C1525 Index,1525,1.24E+03,1.24E+03,0,0,25,24
SPX US 3/16/2018 C1550 Index,1550,1.21E+03,1.22E+03,0,0,25,24
SPX US 3/16/2018 C1575 Index,1575,1.19E+03,1.19E+03,0,0,25,24
SPX US 3/16/2018 C1600 Index,1600,1.16E+03,1.17E+03,0,0,25,24
SPX US 3/16/2018 C1625 Index,1625,1.14E+03,1.14E+03,0,0,25,24
SPX US 3/16/2018 C1650 Index,1650,1.11E+03,1.12E+03,0,0,25,24
SPX US 3/16/2018 C1675 Index,1675,1.09E+03,1.09E+03,0,0,25,24
SPX US 3/16/2018 C1700 Index,1700,1.06E+03,1.07E+03,0,0,25,24
SPX US 3/16/2018 C1725 Index,1725,1.04E+03,1.04E+03,0,0,25,24
SPX US 3/16/2018 C1750 Index,1750,1.01E+03,1.02E+03,0,0,25,24
SPX US 3/16/2018 C1775 Index,1775,9.87E+02,9.94E+02,0,0,25,24
SPX US 3/16/2018 C1785 Index,1785,9.77E+02,9.84E+02,0,0,25,24
SPX US 3/16/2018 C1800 Index,1800,9.62E+02,9.69E+02,0,0,25,24
SPX US 3/16/2018 C1810 Index,1810,9.52E+02,9.59E+02,0,0,25,24
SPX US 3/16/2018 C1820 Index,1820,9.42E+02,9.49E+02,0,0,25,24
SPX US 3/16/2018 C1825 Index,1825,9.37E+02,9.44E+02,0,0,25,24
SPX US 3/16/2018 C1830 Index,1830,9.32E+02,9.39E+02,0,0,25,24
SPX US 3/16/2018 C1840 Index,1840,9.22E+02,9.29E+02,0,0,25,24
SPX US 3/16/2018 C1850 Index,1850,9.12E+02,9.19E+02,0,0,25,24
SPX US 3/16/2018 C1860 Index,1860,9.02E+02,9.09E+02,0,0,25,24
SPX US 3/16/2018 C1870 Index,1870,8.92E+02,8.99E+02,0,0,25,24
SPX US 3/16/2018 C1875 Index,1875,8.87E+02,8.94E+02,0,0,25,24
SPX US 3/16/2018 C1880 Index,1880,8.82E+02,8.89E+02,0,0,25,24
SPX US 3/16/2018 C1890 Index,1890,8.72E+02,8.79E+02,0,0,25,24
SPX US 3/16/2018 C1900 Index,1900,8.62E+02,8.69E+02,0,0,25,24
SPX US 3/16/2018 C1910 Index,1910,8.52E+02,8.59E+02,0,0,25,24
SPX US 3/16/2018 C1920 Index,1920,8.42E+02,8.49E+02,0,0,25,24
SPX US 3/16/2018 C1925 Index,1925,8.37E+02,8.44E+02,0,0,25,24
SPX US 3/16/2018 C1930 Index,1930,8.32E+02,8.39E+02,0,0,25,24
SPX US 3/16/2018 C1940 Index,1940,8.22E+02,8.29E+02,0,0,25,24
SPX US 3/16/2018 C1950 Index,1950,8.12E+02,8.19E+02,0,0,25,24
SPX US 3/16/2018 C1960 Index,1960,8.02E+02,8.09E+02,0,0,25,24
SPX US 3/16/2018 C1970 Index,1970,7.92E+02,7.99E+02,0,0,25,24
SPX US 3/16/2018 C1975 Index,1975,7.87E+02,7.94E+02,0,0,25,24
SPX US 3/16/2018 C1980 Index,1980,7.82E+02,7.89E+02,0,0,25,24
SPX US 3/16/2018 C1990 Index,1990,7.72E+02,7.79E+02,0,0,25,24
SPX US 3/16/2018 C2000 Index,2000,7.62E+02,7.69E+02,0,0,25,24
SPX US 3/16/2018 C2010 Index,2010,7.52E+02,7.59E+02,0,0,25,24
SPX US 3/16/2018 C2020 Index,2020,7.42E+02,7.49E+02,0,0,25,24
SPX US 3/16/2018 C2025 Index,2025,7.37E+02,7.44E+02,0,0,25,24
SPX US 3/16/2018 C2030 Index,2030,7.32E+02,7.39E+02,0,0,25,24
SPX US 3/16/2018 C2040 Index,2040,7.22E+02,7.29E+02,0,0,25,24
SPX US 3/16/2018 C2050 Index,2050,7.12E+02,7.19E+02,0,0,25,24
SPX US 3/16/2018 C2060 Index,2060,7.02E+02,7.09E+02,0,0,25,24
SPX US 3/16/2018 C2065 Index,2065,6.97E+02,7.04E+02,0,0,25,24
SPX US 3/16/2018 C2070 Index,2070,6.92E+02,6.99E+02,0,0,25,24
SPX US 3/16/2018 C2075 Index,2075,6.87E+02,6.94E+02,0,0,25,24
SPX US 3/16/2018 C2080 Index,2080,6.82E+02,6.89E+02,0,0,25,24
SPX US 3/16/2018 C2085 Index,2085,6.77E+02,6.84E+02,0,0,25,24
SPX US 3/16/2018 C2090 Index,2090,6.72E+02,6.79E+02,0,0,25,24
SPX US 3/16/2018 C2095 Index,2095,6.67E+02,6.74E+02,0,0,25,24
SPX US 3/16/2018 C2100 Index,2100,6.62E+02,6.69E+02,0,0,25,24
SPX US 3/16/2018 C2105 Index,2105,6.57E+02,6.64E+02,0,0,25,24
SPX US 3/16/2018 C2110 Index,2110,6.52E+02,6.59E+02,0,0,24,25
SPX US 3/16/2018 C2115 Index,2115,6.47E+02,6.54E+02,0,0,24,25
SPX US 3/16/2018 C2120 Index,2120,6.42E+02,6.49E+02,0,0,24,25
SPX US 3/16/2018 C2125 Index,2125,6.37E+02,6.44E+02,0,0,24,25
SPX US 3/16/2018 C2130 Index,2130,6.32E+02,6.39E+02,0,0,24,25
SPX US 3/16/2018 C2135 Index,2135,6.27E+02,6.34E+02,0,0,24,25
SPX US 3/16/2018 C2140 Index,2140,6.22E+02,6.29E+02,0,0,24,25
SPX US 3/16/2018 C2145 Index,2145,6.17E+02,6.24E+02,0,0,24,25
SPX US 3/16/2018 C2150 Index,2150,6.12E+02,6.19E+02,0,0,24,25
SPX US 3/16/2018 C2155 Index,2155,6.07E+02,6.14E+02,0,0,24,25
SPX US 3/16/2018 C2160 Index,2160,6.02E+02,6.09E+02,0,0,24,25
SPX US 3/16/2018 C2165 Index,2165,5.97E+02,6.04E+02,0,0,24,25
SPX US 3/16/2018 C2170 Index,2170,5.92E+02,5.99E+02,0,0,24,25
SPX US 3/16/2018 C2175 Index,2175,5.87E+02,5.94E+02,0,0,24,25
SPX US 3/16/2018 C2180 Index,2180,5.82E+02,5.89E+02,0,0,24,25
SPX US 3/16/2018 C2185 Index,2185,5.77E+02,5.84E+02,0,0,24,25
SPX US 3/16/2018 C2190 Index,2190,5.72E+02,5.79E+02,0,0,24,25
SPX US 3/16/2018 C2195 Index,2195,5.67E+02,5.74E+02,0,0,24,25
