Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.76E+03,2.76E+03,0,0,0,0
SPX US 3/16/2018 C500 Index,500,2.24E+03,2.27E+03,0,0,1,1
SPX US 3/16/2018 C600 Index,600,2.14E+03,2.17E+03,0,0,1,1
SPX US 3/16/2018 C700 Index,700,2.04E+03,2.07E+03,0,0,1,1
SPX US 3/16/2018 C800 Index,800,1.95E+03,1.97E+03,0,0,1,1
SPX US 3/16/2018 C900 Index,900,1.85E+03,1.87E+03,0,0,1,1
SPX US 3/16/2018 C1000 Index,1000,1.74E+03,1.77E+03,0,0,1,1
SPX US 3/16/2018 C1100 Index,1100,1.65E+03,1666,0,0,1,1
SPX US 3/16/2018 C1200 Index,1200,1.55E+03,1.57E+03,0,0,1,1
SPX US 3/16/2018 C1225 Index,1225,1.52E+03,1.54E+03,0,0,1,1
SPX US 3/16/2018 C1250 Index,1250,1.50E+03,1.52E+03,0,0,1,1
SPX US 3/16/2018 C1275 Index,1275,1.47E+03,1.49E+03,0,0,1,2
SPX US 3/16/2018 C1300 Index,1300,1.45E+03,1.47E+03,0,0,1,2
SPX US 3/16/2018 C1325 Index,1325,1.42E+03,1.44E+03,0,0,1,1
SPX US 3/16/2018 C1350 Index,1350,1396,1.42E+03,0,0,1,1
SPX US 3/16/2018 C1375 Index,1375,1.37E+03,1.39E+03,0,0,1,1
SPX US 3/16/2018 C1400 Index,1400,1.35E+03,1.37E+03,0,0,1,1
SPX US 3/16/2018 C1425 Index,1425,1.32E+03,1.34E+03,0,0,1,1
SPX US 3/16/2018 C1450 Index,1450,1.29E+03,1.32E+03,0,0,1,1
SPX US 3/16/2018 C1475 Index,1475,1270,1.29E+03,0,0,1,1
SPX US 3/16/2018 C1500 Index,1500,1.25E+03,1.27E+03,0,0,1,2
SPX US 3/16/2018 C1525 Index,1525,1221,1.24E+03,0,0,1,1
SPX US 3/16/2018 C1550 Index,1550,1.20E+03,1.22E+03,0,0,1,1
SPX US 3/16/2018 C1575 Index,1575,1.17E+03,1.19E+03,0,0,1,1
SPX US 3/16/2018 C1600 Index,1600,1.15E+03,1.17E+03,0,0,1,1
SPX US 3/16/2018 C1625 Index,1625,1.12E+03,1.14E+03,0,0,1,1
SPX US 3/16/2018 C1650 Index,1650,1096,1.12E+03,0,0,1,1
SPX US 3/16/2018 C1675 Index,1675,1.07E+03,1091,0,0,1,1
SPX US 3/16/2018 C1700 Index,1700,1.05E+03,1066,0,0,1,1
SPX US 3/16/2018 C1725 Index,1725,1021,1041,0,0,1,1
SPX US 3/16/2018 C1750 Index,1750,9.95E+02,1.02E+03,0,0,1,1
SPX US 3/16/2018 C1775 Index,1775,9.72E+02,991,0,0,1,1
SPX US 3/16/2018 C1785 Index,1785,9.60E+02,9.81E+02,0,0,1,1
SPX US 3/16/2018 C1800 Index,1800,9.46E+02,966,0,0,1,1
SPX US 3/16/2018 C1810 Index,1810,9.37E+02,9.56E+02,0,0,1,1
SPX US 3/16/2018 C1820 Index,1820,9.27E+02,946,0,0,1,1
SPX US 3/16/2018 C1825 Index,1825,9.20E+02,941,0,0,1,1
SPX US 3/16/2018 C1830 Index,1830,9.15E+02,936,0,0,1,1
SPX US 3/16/2018 C1840 Index,1840,9.05E+02,926,0,0,1,1
SPX US 3/16/2018 C1850 Index,1850,8.97E+02,916,0,0,1,1
SPX US 3/16/2018 C1860 Index,1860,8.87E+02,906,0,0,1,1
SPX US 3/16/2018 C1870 Index,1870,8.77E+02,896,0,0,1,2
SPX US 3/16/2018 C1875 Index,1875,8.72E+02,891,0,0,1,1
SPX US 3/16/2018 C1880 Index,1880,8.67E+02,886,0,0,1,1
SPX US 3/16/2018 C1890 Index,1890,8.57E+02,876,0,0,1,2
SPX US 3/16/2018 C1900 Index,1900,8.47E+02,866,0,0,1,1
SPX US 3/16/2018 C1910 Index,1910,8.37E+02,8.56E+02,0,0,1,1
SPX US 3/16/2018 C1920 Index,1920,8.26E+02,8.45E+02,0,0,1,1
SPX US 3/16/2018 C1925 Index,1925,8.21E+02,8.40E+02,0,0,1,1
SPX US 3/16/2018 C1930 Index,1930,8.16E+02,8.35E+02,0,0,1,1
SPX US 3/16/2018 C1940 Index,1940,8.06E+02,8.26E+02,0,0,1,1
SPX US 3/16/2018 C1950 Index,1950,7.96E+02,8.16E+02,0,0,1,1
SPX US 3/16/2018 C1960 Index,1960,7.87E+02,8.06E+02,0,0,1,1
SPX US 3/16/2018 C1970 Index,1970,7.76E+02,7.96E+02,0,0,1,1
SPX US 3/16/2018 C1975 Index,1975,7.71E+02,7.91E+02,0,0,1,1
SPX US 3/16/2018 C1980 Index,1980,7.66E+02,7.86E+02,0,0,1,1
SPX US 3/16/2018 C1990 Index,1990,7.56E+02,7.76E+02,0,0,1,1
SPX US 3/16/2018 C2000 Index,2000,745,7.66E+02,0,0,1,1
SPX US 3/16/2018 P2000 Index,2000,0,1.00E-01,1,0,0,300
SPX US 3/16/2018 C2010 Index,2010,7.35E+02,7.56E+02,0,0,1,1
SPX US 3/16/2018 C2020 Index,2020,7.26E+02,7.46E+02,0,0,1,1
SPX US 3/16/2018 C2025 Index,2025,7.21E+02,7.41E+02,0,0,1,1
SPX US 3/16/2018 C2030 Index,2030,7.16E+02,7.36E+02,0,0,1,1
SPX US 3/16/2018 C2040 Index,2040,7.05E+02,7.26E+02,0,0,1,1
