Ticker,Strike,Bid,Ask,isPut,isFuture,BidSize,AskSize
SPX Index,0,2.730700e+03,2.732090e+03,0,0,0,0
ESH8 Index,0,2.730750e+03,2731,0,1,97,3
SPX US 3/16/2018 C500 Index,500,2226,2.233400e+03,0,0,24,25
SPX US 3/16/2018 C600 Index,600,2.126100e+03,2.133400e+03,0,0,24,25
SPX US 3/16/2018 C700 Index,700,2.026100e+03,2.033500e+03,0,0,25,24
SPX US 3/16/2018 C800 Index,800,1.926200e+03,1.933500e+03,0,0,24,25
SPX US 3/16/2018 C900 Index,900,1.826200e+03,1.833600e+03,0,0,25,24
SPX US 3/16/2018 C1000 Index,1000,1.726300e+03,1.733600e+03,0,0,25,24
SPX US 3/16/2018 C1100 Index,1100,1.626300e+03,1.633700e+03,0,0,25,24
SPX US 3/16/2018 C1200 Index,1200,1.526400e+03,1.533700e+03,0,0,25,24
SPX US 3/16/2018 C1225 Index,1225,1.501400e+03,1.508700e+03,0,0,25,24
SPX US 3/16/2018 C1250 Index,1250,1.476400e+03,1.483700e+03,0,0,25,24
SPX US 3/16/2018 C1275 Index,1275,1.451400e+03,1.458800e+03,0,0,25,24
SPX US 3/16/2018 C1300 Index,1300,1.426400e+03,1.433800e+03,0,0,25,24
SPX US 3/16/2018 C1325 Index,1325,1.401400e+03,1.408800e+03,0,0,25,24
SPX US 3/16/2018 C1350 Index,1350,1.376500e+03,1.383800e+03,0,0,25,24
SPX US 3/16/2018 C1375 Index,1375,1.351500e+03,1.358800e+03,0,0,25,24
SPX US 3/16/2018 C1400 Index,1400,1.326500e+03,1.333800e+03,0,0,25,24
SPX US 3/16/2018 C1425 Index,1425,1.301500e+03,1.308800e+03,0,0,25,24
SPX US 3/16/2018 C1450 Index,1450,1.276500e+03,1.283900e+03,0,0,25,24
SPX US 3/16/2018 C1475 Index,1475,1.251500e+03,1.258900e+03,0,0,25,24
SPX US 3/16/2018 C1500 Index,1500,1.226500e+03,1.233900e+03,0,0,25,24
SPX US 3/16/2018 C1525 Index,1525,1.201600e+03,1.208900e+03,0,0,25,24
